packet_id,doc_id,source_url,page_number,block_number,excerpt_id,citation_token,word_count,token_count,x0,y0,x1,y1,text
packet_4,DOC005,https://tile.loc.gov/storage-services/service/ll/usrep/usrep355/usrep355041/usrep355041.pdf,1,1,P001.B01,DOC005.P001.B01,20,54,20.0,35.02,292.83,127.23,CONLEY  v.  GIBSON. Syllabus. CONLEY  ET  AL.  v.  GIBSON  ET  AL. CERTIORARI  TO  THE  UNITED  STATES  COURT  OF  APPEALS  FOR
packet_4,DOC005,https://tile.loc.gov/storage-services/service/ll/usrep/usrep355/usrep355041/usrep355041.pdf,1,2,P001.B02,DOC005.P001.B02,101,135,20.0,127.05,293.22,337.83,"THE FIFTH CIRCUIT. No. 7. Argued October 21, 1957.-Decided November 18, 1957. Petitioners, who are Negro members of a union designated as their bargaining agent under the Railway Labor Act, brought a class suit against the union, its brotherhood and certain of their officers to compel them to represent petitioners without discrimination in protection of their employment and seniority rights under a con- tract between the union and the Railroad. They alleged that the Railroad had purported to abolish 45 jobs held by petitioners and other Negroes but had employed whites in the same jobs (except in a few instances"
packet_4,DOC005,https://tile.loc.gov/storage-services/service/ll/usrep/usrep355/usrep355041/usrep355041.pdf,1,3,P001.B03,DOC005.P001.B03,61,78,20.0,127.05,293.22,337.83,"in which it had rehired Negroes to fill their old jobs with loss of seniority) and that, despite repeated pleas, the union had done nothing to protect petitioners from such discrim- inatory discharges. The District Court dismissed the suit on the ground that the National Railroad Adjustment Board had exclu- sive jurisdiction over the controversy. The Court of Appeals affirmed. Held:"
packet_4,DOC005,https://tile.loc.gov/storage-services/service/ll/usrep/usrep355/usrep355041/usrep355041.pdf,1,4,P001.B04,DOC005.P001.B04,71,157,29.0,339.22,293.22,418.13,"1. It  was  error  to  dismiss  the  complaint  for  want  of  jurisdiction.
Section  3  First  (i)  of  the  Railway  Labor  Act  confers  upon  the
Adjustment  Board  exclusive  jurisdiction  only  over  ""disputes
between  an  employee  or  group  of  employees  and  a  carrier  or
carriers,""  whereas  this  is  a  suit  by  employees  against  their  bargain-
ing  agent to  enforce  their  statutory  right  not  to  be  discriminated
against  by  it  in  bargaining.  Pp.  44-45."
packet_4,DOC005,https://tile.loc.gov/storage-services/service/ll/usrep/usrep355/usrep355041/usrep355041.pdf,1,5,P001.B05,DOC005.P001.B05,42,95,29.0,419.42,292.25,467.93,"2.  The Railroad  was  not  an  indispensable  party  to  this suit,  and
failure  to  join  it  was  not  a  ground  for  dismissing  the  suit.  P.  45. 3.  The  complaint  adequately  set  forth  a claim  upon  which  relief
could  be  granted.  Pp.  45-48."
packet_4,DOC005,https://tile.loc.gov/storage-services/service/ll/usrep/usrep355/usrep355041/usrep355041.pdf,1,6,P001.B06,DOC005.P001.B06,64,135,29.0,469.22,293.01,550.43,"(a)  The  fact  that,  under the  Railway  Labor  Act,  aggrieved
employees  can  file  their  own  grievances  with  the Adjustment  Board
or  sue  the  employer  for  breach  of  contract  is  no  justification
for  the  union's  alleged  discrimination  in  refusing  to  represent
petitioners. 
P.  47.
(b)  Failure  of  the  complaint to  set  forth  specific  facts  to
support  its  general  allegations  of  discrimination  was  not  a  sufficient"
packet_4,DOC005,https://tile.loc.gov/storage-services/service/ll/usrep/usrep355/usrep355041/usrep355041.pdf,2,1,P002.B01,DOC005.P002.B01,48,114,70.0,32.26,342.94,125.77,"OCTOBER  TERM,  1957. Opinion  of  the  Court. 
355  U.  S. ground  for  dismissal of  the  suit,  since  the  Federal  Rules  of  Civil Procedure  do  not  require  a  claimant  to  set  out  in  detail  the  facts
upon  which  he  bases  his  claim. 
Pp.  47-48.
229  F.  2d  436,  reversed."
packet_4,DOC005,https://tile.loc.gov/storage-services/service/ll/usrep/usrep355/usrep355041/usrep355041.pdf,2,2,P002.B02,DOC005.P002.B02,54,125,70.0,135.72,343.67,232.67,"Joseph  C.  Waddy  argued  the  cause  for  petitioners.
With  him  on  the  brief  were  Roberson  L.  King,  Robert  L.
Carter,  William  C.  Gardner  and  William B.  Bryant. Edward  J.  Hickey,  Jr.  argued  the  cause for  respondents.
With  him  on  the  brief  was  Clarence  M.  Mulholland. MR.  JUSTICE  BLACK  delivered  the  opinion  of  the  Court."
packet_4,DOC005,https://tile.loc.gov/storage-services/service/ll/usrep/usrep355/usrep355041/usrep355041.pdf,2,3,P002.B03,DOC005.P002.B03,99,120,70.0,234.42,344.56,480.17,"Once again Negro employees are here under the Rail- way Labor Act I asking that their collective bargain- ing agent be compelled to represent them fairly. In a series of cases beginning with Steele v. Louisville & Nashville R. Co., 323 U. S. 192, this Court has emphati- cally and repeatedly ruled that an exclusive bargaining agent under the Railway Labor Act is obligated to repre- sent all employees in the bargaining unit fairly and with- out discrimination because of race and has held that the courts have power to protect employees against such invidious discrimination. 2 This class suit"
packet_4,DOC005,https://tile.loc.gov/storage-services/service/ll/usrep/usrep355/usrep355041/usrep355041.pdf,2,4,P002.B04,DOC005.P002.B04,62,84,70.0,234.42,344.56,480.17,"was brought in a Federal District Court in Texas by certain Negro members of the Brotherhood of Railway and Steamship Clerks, petitioners here, on behalf of themselves and other Negro employees similarly situated against the Brotherhood, its Local Union No. 28 and certain officers of both. In summary, the complaint 44 Stat. 577, as amended, 45 U. S. C. § 151 et seq."
