packet_id,doc_id,source_url,page_number,block_number,excerpt_id,citation_token,word_count,token_count,x0,y0,x1,y1,text
packet_4,DOC006,https://tile.loc.gov/storage-services/service/ll/usrep/usrep534/usrep534506/usrep534506.pdf,1,1,P001.B01,DOC006.P001.B01,18,52,93.0,50.67,389.5,137.31,"OCTOBER  TERM,  2001 Syllabus SWIERKIEWICZ  v.  SOREMA  N.A. CERTIORARI  TO  THE  UNITED  STATES  COURT  OF  APPEALS  FOR"
packet_4,DOC006,https://tile.loc.gov/storage-services/service/ll/usrep/usrep534/usrep534506/usrep534506.pdf,1,2,P001.B02,DOC006.P001.B02,3,7,189.0,142.37,293.0,155.71,THE  SECOND  CIRCUIT
packet_4,DOC006,https://tile.loc.gov/storage-services/service/ll/usrep/usrep534/usrep534506/usrep534506.pdf,1,3,P001.B03,DOC006.P001.B03,101,145,93.0,160.77,392.9,575.41,"No. 00-1853. Argued January 15, 2002-Decided February 26, 2002 Petitioner, a 5-year-old native of Hungary, filed this suit against re- spondent, his former employer, alleging that he had been fired on account of his national origin in violation of Title VII of the Civil Rights Act of 1964 and on account of his age in violation of the Age Discrimi- nation in Employment Act of 1967 (ADEA). In affirming the District Court's dismissal of the complaint, the Second Circuit relied on its settled precedent requiring an employment discrimination complaint to allege facts constituting a prima facie case of discrimination under"
packet_4,DOC006,https://tile.loc.gov/storage-services/service/ll/usrep/usrep534/usrep534506/usrep534506.pdf,1,4,P001.B04,DOC006.P001.B04,102,133,93.0,160.77,392.9,575.41,"the framework set forth in McDonnell Douglas Corp. v. Green, 411 U. S. 792, 802. The court held that petitioner had failed to meet his burden because his allegations were insufficient as a matter of law to raise an inference of discrimination. Hel& An employment discrimination complaint need not contain specific facts establishing a prima facie case under the McDonnell Douglas framework, but instead must contain only ""a short and plain state- ment of the claim showing that the pleader is entitled to relief,"" Fed. Rule Civ. Proc. 8(a)(2). The McDonnell Douglas framework-which requires the plaintiff to show (1) membership"
packet_4,DOC006,https://tile.loc.gov/storage-services/service/ll/usrep/usrep534/usrep534506/usrep534506.pdf,1,5,P001.B05,DOC006.P001.B05,100,146,93.0,160.77,392.9,575.41,"in a protected group, (2) qualification for the job in question, (3) an adverse employment action, and (4) circumstances supporting an inference of discrimina- tion-is an evidentiary standard, not a pleading requirement. See, e. g., 411 U. S., at 800. The Court has never indicated that the requirements for establishing a prima facie case apply to pleading. Moreover, the McDonnell Douglas framework does not apply where, for example, a plaintiff is able to produce direct evidence of discrimination. See Trans World Airlines, Inc. v. Thurston, 469 U. S. 111, 121. Under the Second Circuit's heightened pleading standard, however, a plaintiff"
packet_4,DOC006,https://tile.loc.gov/storage-services/service/ll/usrep/usrep534/usrep534506/usrep534506.pdf,1,6,P001.B06,DOC006.P001.B06,95,120,93.0,160.77,392.9,575.41,"without direct evidence at the time of his complaint must plead a prima facie case of discrimination even though discovery might uncover such direct evidence. It seems incongruous to require a plaintiff, in order to sur- vive a motion to dismiss, to plead more facts than he may ultimately need to prove to succeed on the merits if direct evidence of discrimi- nation is discovered. Moreover, the precise requirements of the prima facie case can vary with the context and were ""never intended to be rigid, mechanized, or ritualistic."" Furnco Constr. Corp. v. Waters, 438"
packet_4,DOC006,https://tile.loc.gov/storage-services/service/ll/usrep/usrep534/usrep534506/usrep534506.pdf,2,1,P002.B01,DOC006.P002.B01,8,24,156.0,48.97,266.93,86.81,Cite  as:  534  U.  S.  506  (2002) Syllabus
packet_4,DOC006,https://tile.loc.gov/storage-services/service/ll/usrep/usrep534/usrep534506/usrep534506.pdf,2,2,P002.B02,DOC006.P002.B02,102,136,63.0,93.67,361.25,361.89,"U. S. 567, 577. It may be difficult to define the precise formulation of the required prima facie case in a particular case before discovery has unearthed relevant facts and evidence. Consequently, the prima facie case should not be transposed into a rigid pleading standard for dis- crimination cases. Imposing the Second Circuit's heightened standard conflicts with Rule 8(a)'s express language, which requires simply that the complaint ""give the defendant fair notice of what the plaintiff's claim is and the grounds upon which it rests."" Conley v. Gibson, 355 U. S. 41, 47. A court may dismiss a complaint only"
packet_4,DOC006,https://tile.loc.gov/storage-services/service/ll/usrep/usrep534/usrep534506/usrep534506.pdf,2,3,P002.B03,DOC006.P002.B03,101,144,63.0,93.67,361.25,361.89,"if it is clear that no relief could be granted under any set of facts that could be proved consistent with the allegations. Hishon v. King & Spalding, 467 U. S. 69, 73. Petitioner's complaint easily satisfies Rule 8(a)'s requirements because it gives respondent fair notice of the basis for his claims and the grounds upon which they rest. In addition, it states claims upon which relief could be granted under Title VII and the ADEA. Thus, the complaint is sufficient to survive respondent's motion to dismiss. Pp. 510-515. 5 Fed. Appx. 63, reversed and remanded. THOMAS, J., delivered the"
packet_4,DOC006,https://tile.loc.gov/storage-services/service/ll/usrep/usrep534/usrep534506/usrep534506.pdf,2,4,P002.B04,DOC006.P002.B04,16,19,63.0,93.67,361.25,361.89,opinion for a unanimous Court. Harold L Goodman argued the cause and filed briefs for petitioner.
packet_4,DOC006,https://tile.loc.gov/storage-services/service/ll/usrep/usrep534/usrep534506/usrep534506.pdf,2,5,P002.B05,DOC006.P002.B05,110,256,64.0,360.82,362.91,528.71,"Jeffrey  P.  Minear  argued  the  cause  for  the  United  States
et  al.  as  amici  curiae  urging  reversal. 
On  the  brief  were
Solicitor  General  Olson,  Assistant  Attorney  General  Boyd,
Deputy  Solicitor  General  Clement,  Patricia  A.  Millett,  and
Philip  B.  Sklover. Lauren  Reiter  Brody  argued  the  cause  for  respondent.
With  her  on  the  brief  was  Frances Kulka  Browne.* *Briefs  of  amici  curiae  urging  reversal  were  filed  for  the  Lawyers'
Committee  for  Civil  Rights  Under  Law  by  John  A  Payton,  Gary T  John-
son,  Norman  Redlich,  Barbara  R.  Arnwine,  Thomas  J.  Henderson,  and
Nancy  L.  Perkins;  and for  the  National  Employment Lawyers  Association
et  al.  by  Paul  W  Mollica  and  Paula  A.  Brantner."
packet_4,DOC006,https://tile.loc.gov/storage-services/service/ll/usrep/usrep534/usrep534506/usrep534506.pdf,2,6,P002.B06,DOC006.P002.B06,40,85,64.0,526.37,362.16,572.91,"Briefs  of  amici curiae  urging  affirmance  were  filed  for  the Center  for
Individual  Freedom  by  Linda  Van  Winkle  Deacon  and  Julie Arias  Young;
and  for  the  Equal Employment  Advisory  Council  by  Ann  Elizabeth  Rees-
man  and  Katherine  Y  K.  Cheung."
