packet_id,doc_id,source_url,page_number,block_number,excerpt_id,citation_token,word_count,token_count,x0,y0,x1,y1,text
packet_4,DOC002,https://tile.loc.gov/storage-services/service/ll/usrep/usrep556/usrep556662/usrep556662.pdf,1,1,P001.B01,DOC002.P001.B01,4,11,160.16,120.44,362.72,129.4,"662 
OCTOBER TERM, 2008"
packet_4,DOC002,https://tile.loc.gov/storage-services/service/ll/usrep/usrep556/usrep556662/usrep556662.pdf,1,2,P001.B02,DOC002.P001.B02,1,2,292.38,144.36,328.65,153.32,Syllabus
packet_4,DOC002,https://tile.loc.gov/storage-services/service/ll/usrep/usrep556/usrep556662/usrep556662.pdf,1,3,P001.B03,DOC002.P001.B03,6,16,160.16,174.2,461.35,187.69,"ASHCROFT, FORMER ATTORNEY GENERAL,  et al."
packet_4,DOC002,https://tile.loc.gov/storage-services/service/ll/usrep/usrep556/usrep556662/usrep556662.pdf,1,4,P001.B04,DOC002.P001.B04,4,9,266.51,187.16,355.03,200.65,v.  IQBAL  et al.
packet_4,DOC002,https://tile.loc.gov/storage-services/service/ll/usrep/usrep556/usrep556662/usrep556662.pdf,1,5,P001.B05,DOC002.P001.B05,104,169,160.16,209.08,461.33,634.61,"certiorari to the united states court of appeals for the second circuit No. 07–1015. Argued December 10, 2008—Decided May 18, 2009 Following the September 11, 2001, terrorist attacks, respondent Iqbal, a Pakistani Muslim, was arrested on criminal charges and detained by federal ofﬁcials under restrictive conditions. Iqbal ﬁled a Bivens action against numerous federal ofﬁcials, including petitioner Ashcroft, the for mer Attorney General, and petitioner Mueller, the Director of the Fed eral Bureau of Investigation (FBI). See Bivens v. Six Unknown Fed. Narcotics Agents, 403 U. S. 388. The complaint alleged, inter alia, that petitioners designated Iqbal a person “of"
packet_4,DOC002,https://tile.loc.gov/storage-services/service/ll/usrep/usrep556/usrep556662/usrep556662.pdf,1,6,P001.B06,DOC002.P001.B06,103,136,160.16,209.08,461.33,634.61,"high interest” on account of his race, religion, or national origin, in contravention of the First and Fifth Amendments; that the FBI, under Mueller’s direction, arrested and detained thousands of Arab Muslim men as part of its September 11 investigation; that petitioners knew of, condoned, and willfully and maliciously agreed to subject Iqbal to harsh conditions of conﬁnement as a matter of policy, solely on account of the prohibited factors and for no legitimate penological interest; and that Ashcroft was the policy’s “principal architect” and Mueller was “instrumental” in its adoption and execution. After the District Court denied petitioners’ motion"
packet_4,DOC002,https://tile.loc.gov/storage-services/service/ll/usrep/usrep556/usrep556662/usrep556662.pdf,1,7,P001.B07,DOC002.P001.B07,104,146,160.16,209.08,461.33,634.61,"to dis miss on qualiﬁed-immunity grounds, they invoked the collateral-order doctrine to ﬁle an interlocutory appeal in the Second Circuit. Afﬁrm ing, that court assumed without discussion that it had jurisdiction and focused on the standard set forth in Bell Atlantic Corp. v. Twombly, 550 U. S. 544, for evaluating whether a complaint is sufﬁcient to survive a motion to dismiss. Concluding that Twombly ’s “ﬂexible plausibility standard” obliging a pleader to amplify a claim with factual allegations where necessary to render it plausible was inapplicable in the context of petitioners’ appeal, the court held that Iqbal’s complaint was adequate"
packet_4,DOC002,https://tile.loc.gov/storage-services/service/ll/usrep/usrep556/usrep556662/usrep556662.pdf,1,8,P001.B08,DOC002.P001.B08,61,90,160.16,209.08,461.33,634.61,"to allege petitioners’ personal involvement in discriminatory decisions which, if true, violated clearly established constitutional law. Held: 1. The Second Circuit had subject-matter jurisdiction to afﬁrm the District Court’s order denying petitioners’ motion to dismiss. Pp. 671–675. (a) Denial of a qualiﬁed-immunity claim can fall within the narrow class of prejudgment orders reviewable under the collateral-order doc"
packet_4,DOC002,https://tile.loc.gov/storage-services/service/ll/usrep/usrep556/usrep556662/usrep556662.pdf,2,1,P002.B01,DOC002.P002.B01,9,20,253.28,120.44,460.84,153.32,"663 
Cite as: 556 U. S. 662 (2009) Syllabus"
packet_4,DOC002,https://tile.loc.gov/storage-services/service/ll/usrep/usrep556/usrep556662/usrep556662.pdf,2,2,P002.B02,DOC002.P002.B02,81,146,168.82,164.28,460.93,239.0,"trine so long as the order “turns on an issue of law.”  Mitchell  v.  For
syth,  472 U. S. 511, 530. The doctrine’s applicability in this context is 
well established; an order rejecting qualiﬁed immunity at the motion
to-dismiss stage is a “ﬁnal decision” under 28 U. S. C. § 1291, which 
vests courts of appeals with “jurisdiction of appeals from all ﬁnal de
cisions of the district courts.”  Behrens  v.  Pelletier,  516 U. S. 299, 307. 
Pp. 671–672."
packet_4,DOC002,https://tile.loc.gov/storage-services/service/ll/usrep/usrep556/usrep556662/usrep556662.pdf,2,3,P002.B03,DOC002.P002.B03,73,117,169.12,241.01,460.89,315.74,"(b) Under these principles, the Court of Appeals had, and this 
Court has, jurisdiction over the District Court’s order. Because the 
order turned on an issue of law and rejected the qualiﬁed-immunity 
defense, it was a ﬁnal decision “subject to immediate appeal.”  Behrens, 
supra,  at 307. Pp. 672–675. 2. Iqbal’s complaint fails to plead sufﬁcient facts to state a claim for 
purposeful and unlawful discrimination. Pp. 675–687."
packet_4,DOC002,https://tile.loc.gov/storage-services/service/ll/usrep/usrep556/usrep556662/usrep556662.pdf,2,4,P002.B04,DOC002.P002.B04,101,158,169.11,317.73,461.15,491.1,"(a) This Court assumes, without deciding, that Iqbal’s First Amend ment claim is actionable in a Bivens action, see Hartman v. Moore, 547 U. S. 250, 254, n. 2. Because vicarious liability is inapplicable to Bivens and § 1983 suits, see, e. g., Monell v. New York City Dept. of Social Servs., 436 U. S. 658, 691, the plaintiff in a suit such as the present one must plead that each Government-ofﬁcial defendant, through his own individual actions, has violated the Constitution. Purposeful discrim ination requires more than “intent as volition or intent as aware ness of consequences”; it involves"
packet_4,DOC002,https://tile.loc.gov/storage-services/service/ll/usrep/usrep556/usrep556662/usrep556662.pdf,2,5,P002.B05,DOC002.P002.B05,80,118,169.11,317.73,461.15,491.1,"a decisionmaker’s undertaking a course of action “ ‘because of,’ not merely ‘in spite of,’ [the action’s] ad verse effects upon an identiﬁable group.” Personnel Administrator of Mass. v. Feeney, 442 U. S. 256, 279. Iqbal must plead sufﬁcient factual matter to show that petitioners adopted and implemented the detention policies at issue not for a neutral, investigative reason, but for the pur pose of discriminating on account of race, religion, or national origin. Pp. 675–677."
packet_4,DOC002,https://tile.loc.gov/storage-services/service/ll/usrep/usrep556/usrep556662/usrep556662.pdf,2,6,P002.B06,DOC002.P002.B06,103,136,169.11,493.12,460.89,634.6,"(b) Under Federal Rule of Civil Procedure 8(a)(2), a complaint must contain a “short and plain statement of the claim showing that the pleader is entitled to relief.” “[D]etailed factual allegations” are not required, Twombly, 550 U. S., at 555, but the Rule does call for sufﬁ cient factual matter, accepted as true, to “state a claim to relief that is plausible on its face,” id., at 570. A claim has facial plausibility when the pleaded factual content allows the court to draw the reasonable in ference that the defendant is liable for the misconduct alleged. Id., at 556. Two"
packet_4,DOC002,https://tile.loc.gov/storage-services/service/ll/usrep/usrep556/usrep556662/usrep556662.pdf,2,7,P002.B07,DOC002.P002.B07,53,72,169.11,493.12,460.89,634.6,"working principles underlie Twombly. First, the tenet that a court must accept a complaint’s allegations as true is inapplicable to threadbare recitals of a cause of action’s elements, supported by mere conclusory statements. Id., at 555. Second, determining whether a complaint states a plausible claim is context speciﬁc, requiring the"
packet_4,DOC002,https://tile.loc.gov/storage-services/service/ll/usrep/usrep556/usrep556662/usrep556662.pdf,3,1,P003.B01,DOC002.P003.B01,4,12,160.16,120.44,360.1,129.4,"664 
ASHCROFT  v.  IQBAL"
packet_4,DOC002,https://tile.loc.gov/storage-services/service/ll/usrep/usrep556/usrep556662/usrep556662.pdf,3,2,P003.B02,DOC002.P003.B02,1,2,292.37,144.36,328.64,153.32,Syllabus
