packet_id,doc_id,source_url,page_number,block_number,excerpt_id,citation_token,word_count,token_count,x0,y0,x1,y1,text
packet_1,DOC007,https://cases.justia.com/federal/appellate-courts/ca9/09-56134/09-56134-2011-08-08.pdf?ts=1411063955,1,1,P001.B01,DOC007.P001.B01,2,3,244.14,122.33,367.86,140.33,FOR PUBLICATION
packet_1,DOC007,https://cases.justia.com/federal/appellate-courts/ca9/09-56134/09-56134-2011-08-08.pdf?ts=1411063955,1,2,P001.B02,DOC007.P001.B02,94,214,156.0,144.24,455.33,532.07,"UNITED STATES COURT OF APPEALS
FOR THE NINTH CIRCUIT

M AVRIX  P HOTO , I NC ., a Florida
corporation,
Plaintiff-Appellant,
v.
B RAND  T ECHNOLOGIES , I NC ., an
No. 09-56134
Ohio corporation; B RAD  M ANDELL ,
an individual,
D.C. No.
Defendants-Appellees,
2:09-cv-02729-PSG-

JC
and
OPINION
B RANDTECH , a business form
unknown;  GOSSIPGIRLS . COM , a
business form unknown; CELEBRITY - GOSSIP . NET , a business
form unknown,
Defendants.   Appeal from the United States District Court
for the Central District of California
Philip S. Gutierrez, District Judge, Presiding Argued and Submitted
October 8, 2010—Pasadena, California"
packet_1,DOC007,https://cases.justia.com/federal/appellate-courts/ca9/09-56134/09-56134-2011-08-08.pdf?ts=1411063955,1,3,P001.B03,DOC007.P001.B03,4,8,253.53,544.56,358.47,560.57,"Filed August 8, 2011"
packet_1,DOC007,https://cases.justia.com/federal/appellate-courts/ca9/09-56134/09-56134-2011-08-08.pdf?ts=1411063955,1,4,P001.B04,DOC007.P001.B04,34,50,156.0,573.06,455.93,643.31,"Before: Kim McLane Wardlaw and William A. Fletcher,
Circuit Judges, and Barbara M. Lynn, District Judge.* *The Honorable Barbara M. Lynn, United States District Judge for the
Northern District of Texas, sitting by designation."
packet_1,DOC007,https://cases.justia.com/federal/appellate-courts/ca9/09-56134/09-56134-2011-08-08.pdf?ts=1411063955,1,5,P001.B05,DOC007.P001.B05,1,2,292.25,652.92,319.75,667.59,10333
packet_1,DOC007,https://cases.justia.com/federal/appellate-courts/ca9/09-56134/09-56134-2011-08-08.pdf?ts=1411063955,2,1,P002.B01,DOC007.P002.B01,16,29,156.0,124.92,401.33,160.27,"10334
M AVRIX  P HOTO  v. B RAND  T ECHNOLOGIES Opinion by Judge William A. Fletcher"
packet_1,DOC007,https://cases.justia.com/federal/appellate-courts/ca9/09-56134/09-56134-2011-08-08.pdf?ts=1411063955,3,1,P003.B01,DOC007.P003.B01,10,22,156.0,124.92,394.2,139.59,"10336
M AVRIX  P HOTO  v. B RAND  T ECHNOLOGIES"
packet_1,DOC007,https://cases.justia.com/federal/appellate-courts/ca9/09-56134/09-56134-2011-08-08.pdf?ts=1411063955,3,2,P003.B02,DOC007.P003.B02,1,2,277.0,450.57,335.0,467.19,COUNSEL
packet_1,DOC007,https://cases.justia.com/federal/appellate-courts/ca9/09-56134/09-56134-2011-08-08.pdf?ts=1411063955,3,3,P003.B03,DOC007.P003.B03,14,27,156.0,476.66,455.92,505.87,"Peter Afrasiabi, Christopher Arledge, John Tehranian, One
LLP, Newport Beach, California, for the appellant."
packet_1,DOC007,https://cases.justia.com/federal/appellate-courts/ca9/09-56134/09-56134-2011-08-08.pdf?ts=1411063955,4,1,P004.B01,DOC007.P004.B01,22,47,156.0,124.92,456.0,173.67,"10337
M AVRIX  P HOTO  v. B RAND  T ECHNOLOGIES Andres F. Quintana, Quintana Law Group, Calabasas, Cali-
fornia, for the appellees."
