packet_id,doc_id,source_url,page_number,block_number,excerpt_id,citation_token,word_count,token_count,x0,y0,x1,y1,text
packet_1,DOC002,https://cdn.ca9.uscourts.gov/datastore/opinions/2025/04/21/22-15815.pdf,1,1,P001.B01,DOC002[P001.B01],21,36,54.0,70.49,329.43,182.24,"FOR PUBLICATION UNITED STATES COURT OF APPEALS FOR THE NINTH CIRCUIT BRANDON BRISKIN, on behalf of 
himself and those similarly situated,"
packet_1,DOC002,https://cdn.ca9.uscourts.gov/datastore/opinions/2025/04/21/22-15815.pdf,1,2,P001.B02,DOC002[P001.B02],9,30,253.08,152.28,340.0,251.24,"No.  22-15815  
D.C. No. 4:21-cv-
06269-PJH  
OPINION"
packet_1,DOC002,https://cdn.ca9.uscourts.gov/datastore/opinions/2025/04/21/22-15815.pdf,1,3,P001.B03,DOC002[P001.B03],39,80,54.0,193.68,327.0,410.96,"Plaintiff-Appellant ,  
  v.  
SHOPIFY, INC.; SHOPIFY (USA), 
INC.; SHOPIFY PAYMENTS (USA), 
INC., Defendants-Appellees . Appeal from the United States District Court for the Northern District of California 
Phyllis J. Hamilton, District Judge, Presiding Argued and Submitted En Banc September 26, 2024"
packet_1,DOC002,https://cdn.ca9.uscourts.gov/datastore/opinions/2025/04/21/22-15815.pdf,1,4,P001.B04,DOC002[P001.B04],46,93,57.36,408.6,341.52,535.16,"San Francisco, California Filed April 21, 2025 Before:  Mary H. Murguia, Chief Judge, and Kim McLane 
Wardlaw, Johnnie B. Rawlinson, Consuelo M. Callahan, 
Morgan Christen, Michelle T. Friedland, Mark J. Bennett, 
Daniel P. Collins, Patrick J. Bumatay, Holly A. Thomas 
and Roopali H. Desai, Circuit Judges."
packet_1,DOC002,https://cdn.ca9.uscourts.gov/datastore/opinions/2025/04/21/22-15815.pdf,2,1,P002.B01,DOC002[P002.B01],24,46,54.0,35.0,279.48,157.28,"2 
B RISKIN V . S HOPIFY , I NC . Opinion by Judge Wardlaw; 
Concurrence by Judge Collins; 
Concurrence by Judge Bumatay; Dissent by Judge Callahan"
packet_1,DOC002,https://cdn.ca9.uscourts.gov/datastore/opinions/2025/04/21/22-15815.pdf,2,2,P002.B02,DOC002[P002.B02],1,2,163.68,154.73,235.2,171.34,SUMMARY *
packet_1,DOC002,https://cdn.ca9.uscourts.gov/datastore/opinions/2025/04/21/22-15815.pdf,2,3,P002.B03,DOC002[P002.B03],43,62,54.0,197.69,345.0,310.64,"Personal Jurisdiction The en banc court reversed the district court’s dismissal 
for lack of personal jurisdiction, and applying traditional 
specific personal jurisdiction precedent to e-commerce, 
concluded that jurisdiction was proper because Defendants’ 
allegedly tortious actions deliberately targeted Plaintiff 
Brandon Briskin in California."
packet_1,DOC002,https://cdn.ca9.uscourts.gov/datastore/opinions/2025/04/21/22-15815.pdf,2,4,P002.B04,DOC002[P002.B04],103,144,53.99,314.28,345.0,540.9,"Briskin, a California resident, used his iPhone’s Safari browser to purchase clothing from the brand IABMFG at https://www.iambecoming.com. When he pressed the “Pay now” button, he had no way of knowing that by doing so he submitted his personal data not to IABMFG, but to Shopify, an e-commerce platform that facilitates online sales for merchants with whom it contracts. Briskin filed his putative class action alleging privacy-related torts in the Northern District of California against Shopify, Inc., a Canadian corporation, and two of its wholly-owned United States subsidiaries, Shopify (USA), Inc., and Shopify Payments (USA), Inc., Delaware corporations. * This"
packet_1,DOC002,https://cdn.ca9.uscourts.gov/datastore/opinions/2025/04/21/22-15815.pdf,2,5,P002.B05,DOC002[P002.B05],23,25,53.99,314.28,345.0,540.9,summary constitutes no part of the opinion of the court. It has been prepared by court staff for the convenience of the reader.
packet_1,DOC002,https://cdn.ca9.uscourts.gov/datastore/opinions/2025/04/21/22-15815.pdf,3,1,P003.B01,DOC002[P003.B01],117,166,54.0,35.0,345.0,252.44,"B RISKIN V . S HOPIFY , I NC . 
3 The en banc court concluded that Shopify is subject to 
specific personal jurisdiction in California because 
Shopify’s allegedly tortious actions deliberately targeted 
Briskin in California where: (1) Shopify conceded that its 
geolocation technology allowed it to know that Briskin’s 
device was located in California when it installed cookies on 
Briskin’s device; and (2) Briskin’s complaint alleged that 
Shopify used the data gathered by its cookies to compile 
consumer profiles and then sold them without the 
consumer’s knowledge or consent.  The en banc court 
overruled precedent requiring defendants’ conduct to evince 
“differential targeting” of a specific forum to establish 
specific personal jurisdiction in that forum."
packet_1,DOC002,https://cdn.ca9.uscourts.gov/datastore/opinions/2025/04/21/22-15815.pdf,3,2,P003.B02,DOC002[P003.B02],84,111,54.0,256.08,348.0,368.84,"The en banc court also held that the district court erred 
in dismissing Briskin’s complaint on vagueness grounds.  
Fed. R. Civ. P. 8(a)(2) requires a short and plain statement 
of the claim in order to give the defendant fair notice of what 
the claim is and the grounds upon which it rests.  The en banc 
court held that complaint satisfied Rule 8(a)(2) because it 
provided sufficient information to give the Shopify entities 
fair notice of the claims against them."
packet_1,DOC002,https://cdn.ca9.uscourts.gov/datastore/opinions/2025/04/21/22-15815.pdf,3,3,P003.B03,DOC002[P003.B03],106,142,54.0,372.48,345.0,540.44,"Concurring in the judgment, Judge Collins agreed that 
the district court erred in dismissing this action for lack of 
jurisdiction over the Shopify defendants, but his reasoning 
differed in some respects from that of the majority.  To 
establish personal jurisdiction over Defendants in California, 
Briskin must show that each Defendant’s suit-related 
conduct created a substantial connection with California, 
which entails a showing that Briskin’s claims arose out of or 
related to some action by which a given Defendant 
purposefully availed itself of the privilege of conducting 
activities within the forum State.  In his view, this standard 
is readily satisfied here, because each Defendant allegedly"
