packet_id,doc_id,source_url,page_number,block_number,excerpt_id,citation_token,word_count,token_count,x0,y0,x1,y1,text
packet_2,DOC001,https://cdn.ca9.uscourts.gov/datastore/opinions/2023/02/03/20-35838.pdf,1,1,P001.B01,DOC001[P001.B01],22,36,54.0,70.49,329.43,182.24,"FOR PUBLICATION UNITED STATES COURT OF APPEALS FOR THE NINTH CIRCUIT TIFFANY HILL, individually and on 
behalf of all others similarly situated,"
packet_2,DOC001,https://cdn.ca9.uscourts.gov/datastore/opinions/2023/02/03/20-35838.pdf,1,2,P001.B02,DOC001[P001.B02],9,28,253.08,152.28,340.0,251.24,"No. 20-35838  
D.C. No. 2:12-cv-
00717-JCC  
OPINION"
packet_2,DOC001,https://cdn.ca9.uscourts.gov/datastore/opinions/2023/02/03/20-35838.pdf,1,3,P001.B03,DOC001[P001.B03],53,111,54.0,193.68,312.6,466.16,"Plaintiff-Appellee,
  v.  
XEROX BUSINESS SERVICES, 
LLC; LIVEBRIDGE INC, an Oregon 
Corporation; AFFILIATED 
COMPUTER SERVICES INC, a 
Delaware Corporation; AFFILIATED 
COMPUTER SERVICES LLC, a 
Delaware Limited Liability Company, Defendants-Appellants. Appeal from the United States District Court for the Western District of Washington 
John C. Coughenour, District Judge, Presiding Argued and Submitted August 12, 2021"
packet_2,DOC001,https://cdn.ca9.uscourts.gov/datastore/opinions/2023/02/03/20-35838.pdf,1,4,P001.B04,DOC001[P001.B04],2,3,149.64,463.8,249.24,479.96,"Seattle, Washington"
packet_2,DOC001,https://cdn.ca9.uscourts.gov/datastore/opinions/2023/02/03/20-35838.pdf,1,5,P001.B05,DOC001[P001.B05],4,8,54.0,477.6,255.96,521.36,"Filed February 3, 2023"
packet_2,DOC001,https://cdn.ca9.uscourts.gov/datastore/opinions/2023/02/03/20-35838.pdf,2,1,P002.B01,DOC001[P002.B01],33,64,54.0,35.0,333.12,155.84,"2 
T IFFANY  H ILL V . X EROX  B USINESS  S ERVICES , LLC Before:  Carlos T. Bea, Daniel A. Bress, and Lawrence 
VanDyke, Circuit Judges. Opinion by Judge Bea; 
Dissent by Judge VanDyke"
packet_2,DOC001,https://cdn.ca9.uscourts.gov/datastore/opinions/2023/02/03/20-35838.pdf,2,2,P002.B02,DOC001[P002.B02],1,2,163.68,154.73,235.2,185.14,SUMMARY *
packet_2,DOC001,https://cdn.ca9.uscourts.gov/datastore/opinions/2023/02/03/20-35838.pdf,2,3,P002.B03,DOC001[P002.B03],52,81,54.0,211.49,345.0,338.24,"Arbitration The panel affirmed the district court’s order denying 
Xerox Business Services, LLC (“XBS”)’s motion to compel 
arbitration pursuant to a 2002 Dispute Resolution Plan 
(“2002 DRP”), arising from a putative class action brought 
by XBS call center agents alleging Washington state law 
employment compensation claims based on diversity 
jurisdiction."
packet_2,DOC001,https://cdn.ca9.uscourts.gov/datastore/opinions/2023/02/03/20-35838.pdf,2,4,P002.B04,DOC001[P002.B04],81,125,54.0,341.88,345.0,468.44,"Appellee Tiffany Hill worked at an XBS call center and 
was compensated according to a proprietary system of 
differential pay rates known as Achievement Based 
Compensation (“ABC”).  Section 4 of the 2002 DRP 
required XBS and its agents to submit “all disputes” to 
binding arbitration for final and exclusive resolution.  Hill 
never signed the 2002 DRP.  XBS issued an updated DRP 
(“2012 DRP”).  Following a long course of litigation, XBS 
filed a motion to compel individual arbitration by 2,927 class"
packet_2,DOC001,https://cdn.ca9.uscourts.gov/datastore/opinions/2023/02/03/20-35838.pdf,2,5,P002.B05,DOC001[P002.B05],24,30,53.99,499.36,344.44,540.9,"*  This summary constitutes no part of the opinion of the court.  It has 
been prepared by court staff for the convenience of the reader."
packet_2,DOC001,https://cdn.ca9.uscourts.gov/datastore/opinions/2023/02/03/20-35838.pdf,3,1,P003.B01,DOC001[P003.B01],33,55,54.0,35.0,345.0,100.64,"T IFFANY  H ILL V . X EROX  B USINESS  S ERVICES , LLC 
3 members who had signed the 2002 DRP.  The district court 
found that XBS had waived its right to compel arbitration."
