packet_id,doc_id,source_url,page_number,block_number,excerpt_id,citation_token,word_count,token_count,x0,y0,x1,y1,text
packet_2,DOC002,https://cdn.ca9.uscourts.gov/datastore/opinions/2023/02/13/21-15397.pdf,1,1,P001.B01,DOC002[P001.B01],13,25,54.0,70.49,329.43,168.44,"FOR PUBLICATION UNITED STATES COURT OF APPEALS FOR THE NINTH CIRCUIT TERESA ARMSTRONG,"
packet_2,DOC002,https://cdn.ca9.uscourts.gov/datastore/opinions/2023/02/13/21-15397.pdf,1,2,P001.B02,DOC002[P001.B02],9,29,253.08,152.28,340.0,251.24,"No.  21-15397  
D.C. No. 5:17-cv-
06540-LHK  
OPINION"
packet_2,DOC002,https://cdn.ca9.uscourts.gov/datastore/opinions/2023/02/13/21-15397.pdf,1,3,P001.B03,DOC002[P001.B03],34,69,54.0,179.88,308.64,383.36,"Plaintiff-Appellant,
  v.  
MICHAELS STORES, INC.; DOES, 
1-100, inclusive, Defendants-Appellees. Appeal from the United States District Court for the Northern District of California 
Lucy H. Koh, District Judge, Presiding Argued and Submitted July 26, 2022"
packet_2,DOC002,https://cdn.ca9.uscourts.gov/datastore/opinions/2023/02/13/21-15397.pdf,1,4,P001.B04,DOC002[P001.B04],44,73,54.0,381.0,340.44,540.9,"San Francisco, California Filed February 13, 2023 Before:  M. Margaret McKeown and William A. Fletcher, 
Circuit Judges, and Richard D. Bennett, *  District Judge. Opinion by Judge McKeown *  The Honorable Richard D. Bennett, United States District Judge for 
the District of Maryland, sitting by designation."
packet_2,DOC002,https://cdn.ca9.uscourts.gov/datastore/opinions/2023/02/13/21-15397.pdf,2,1,P002.B01,DOC002[P002.B01],10,20,54.0,35.0,281.01,48.42,"2 
A RMSTRONG V . M ICHAELS  S TORES , I NC ."
packet_2,DOC002,https://cdn.ca9.uscourts.gov/datastore/opinions/2023/02/13/21-15397.pdf,2,2,P002.B02,DOC002[P002.B02],1,2,161.76,70.49,237.24,87.1,SUMMARY **
packet_2,DOC002,https://cdn.ca9.uscourts.gov/datastore/opinions/2023/02/13/21-15397.pdf,2,3,P002.B03,DOC002[P002.B03],69,92,54.0,113.33,345.0,259.88,"Arbitration The panel affirmed the district court’s order compelling 
arbitration in an employment dispute between plaintiff and 
her employer Michael Stores, Inc. Plaintiff agreed to arbitrate any disputes regarding the 
terms and conditions of her employment, but when a dispute 
arose, she filed a complaint in federal district court.  The 
district court ordered plaintiff to take her claims to 
arbitration, and the arbitrator ruled in favor of Michaels."
packet_2,DOC002,https://cdn.ca9.uscourts.gov/datastore/opinions/2023/02/13/21-15397.pdf,2,4,P002.B04,DOC002[P002.B04],105,140,54.0,263.52,345.0,417.68,"Plaintiff argued that Michaels waited too long to move 
for arbitration and therefore waived its right to the arbitral 
forum.  The panel held that the record did not establish that 
Michaels chose to forgo arbitration.  Michaels repeatedly 
reserved its right to arbitration, did not ask the district court 
to weigh in on the merits, and did not engage in any 
meaningful discovery.  Michaels did not actively litigate the 
merits of the case for a prolonged period to take advantage 
of being in court.  Although Michaels did not immediately 
move to compel arbitration, its actions did not amount to a 
relinquishment of the right to arbitrate."
packet_2,DOC002,https://cdn.ca9.uscourts.gov/datastore/opinions/2023/02/13/21-15397.pdf,2,5,P002.B05,DOC002[P002.B05],75,114,54.0,421.32,345.0,540.9,"Following the Supreme Court decisions in  Epic Systems 
Corp. v. Lewis , 138 S. Ct. 1612 (2018), and  Morgan v. 
Sundance, Inc. , 142 S. Ct. 1708 (2022), the panel recognized 
that there was no longer a thumb on the scale in favor of 
arbitration, and that the party opposing arbitration no longer **  This summary constitutes no part of the opinion of the court.  It has 
been prepared by court staff for the convenience of the reader."
packet_2,DOC002,https://cdn.ca9.uscourts.gov/datastore/opinions/2023/02/13/21-15397.pdf,3,1,P003.B01,DOC002[P003.B01],46,73,54.0,35.0,345.0,128.24,"A RMSTRONG V . M ICHAELS  S TORES , I NC .  
3 bore a “heavy burden” to show waiver of the right to 
arbitration.  The panel held that, even with this lighter 
burden, plaintiff still failed to establish that Michaels acted 
inconsistently with exercising its right to arbitrate."
packet_2,DOC002,https://cdn.ca9.uscourts.gov/datastore/opinions/2023/02/13/21-15397.pdf,3,2,P003.B02,DOC002[P003.B02],1,2,168.96,147.29,229.92,177.7,COUNSEL
packet_2,DOC002,https://cdn.ca9.uscourts.gov/datastore/opinions/2023/02/13/21-15397.pdf,3,3,P003.B03,DOC002[P003.B03],50,105,54.0,187.08,345.0,353.12,"Thomas A. Segal (argued) and Shaun Setareh, Setareh Law 
Group, Beverly Hills, California, for Plaintiff-Appellant. Aileen M. McGrath (argued), and Michael J. Weisbuch, 
Akin Gump Strauss Hauer & Feld LLP, San Francisco, 
California; Gregory W. Knopp and Jonathan S. Christie, 
Akin Gump Strauss Hauer & Feld LLP, Los Angeles, 
California; for Defendants-Appellees."
packet_2,DOC002,https://cdn.ca9.uscourts.gov/datastore/opinions/2023/02/13/21-15397.pdf,4,1,P004.B01,DOC002[P004.B01],89,158,54.0,35.0,345.0,252.44,"4 
A RMSTRONG V . M ICHAELS  S TORES , I NC . OPINION 
McKEOWN, Circuit Judge: Litigation in this case was bookended by two Supreme 
Court decisions on arbitration.  In  Epic Systems Corp. v. 
Lewis , 138 S. Ct. 1612 (2018), the Court held that arbitration 
agreements requiring individual arbitration, not class or 
collective arbitration, are enforceable, and in  Morgan v. 
Sundance, Inc. , 142 S. Ct. 1708 (2022), the Court concluded 
that the Federal Arbitration Act restricts courts from creating 
arbitration-favoring procedural rules.  These two cases 
inform our resolution of this appeal."
packet_2,DOC002,https://cdn.ca9.uscourts.gov/datastore/opinions/2023/02/13/21-15397.pdf,4,2,P004.B02,DOC002[P004.B02],81,113,54.0,256.08,345.0,382.64,"Teresa Armstrong agreed to arbitrate any disputes 
regarding the terms and conditions of her employment with 
Michaels Stores, Inc.  But, when a dispute arose, Armstrong 
filed a complaint in federal district court.  The district court 
ordered Armstrong to take her claim to arbitration, and the 
arbitrator ruled in favor of Michaels.  Armstrong now 
appeals the district court’s order compelling arbitration.  She 
argues that Michaels waited too long to move for arbitration 
and therefore waived its right to the arbitral forum."
packet_2,DOC002,https://cdn.ca9.uscourts.gov/datastore/opinions/2023/02/13/21-15397.pdf,4,3,P004.B03,DOC002[P004.B03],81,110,54.0,386.28,348.0,512.84,"We affirm the district court’s order because the record 
does not establish that Michaels chose to forego arbitration.  
Michaels repeatedly reserved its right to arbitration, did not 
ask the district court to weigh in on the merits, and did not 
engage in any meaningful discovery.  Indeed, the only 
significant motion filed was Michaels’s motion to compel 
arbitration.  Although Michaels did not immediately move 
to compel arbitration, its actions do not amount to a 
relinquishment of the right to arbitrate."
packet_2,DOC002,https://cdn.ca9.uscourts.gov/datastore/opinions/2023/02/13/21-15397.pdf,5,1,P005.B01,DOC002[P005.B01],10,20,54.0,35.0,344.5,48.42,"A RMSTRONG V . M ICHAELS  S TORES , I NC .  
5"
packet_2,DOC002,https://cdn.ca9.uscourts.gov/datastore/opinions/2023/02/13/21-15397.pdf,5,2,P005.B02,DOC002[P005.B02],3,5,145.56,70.49,245.64,87.67,"I.
B ACKGROUND"
packet_2,DOC002,https://cdn.ca9.uscourts.gov/datastore/opinions/2023/02/13/21-15397.pdf,5,3,P005.B03,DOC002[P005.B03],78,104,54.0,90.48,345.0,217.04,"Armstrong filed a putative class action against Michaels 
in California state court in October 2017, alleging violations 
of state wage-and-hour laws.  Michaels answered, asserting 
its right to arbitration as an affirmative defense, and removed 
the action to federal district court under the Class Action 
Fairness Act.  Armstrong then amended her complaint to add 
a claim under California’s Private Attorney General Act 
(“PAGA”), and Michaels again answered and asserted its 
right to arbitration as an affirmative defense."
packet_2,DOC002,https://cdn.ca9.uscourts.gov/datastore/opinions/2023/02/13/21-15397.pdf,5,4,P005.B04,DOC002[P005.B04],100,143,54.0,220.68,348.0,388.64,"In February 2018, the parties submitted a joint case 
management statement listing the legal issues in the case, 
including whether Armstrong agreed to arbitrate her claims.  
Michaels represented that it planned to move to compel 
arbitration after conducting discovery.  At the initial case 
management conference, Michaels reiterated its intent to 
move to compel arbitration.  Discovery began in February 
2018.  Michaels served five interrogatories and required 
Armstrong to produce twenty-eight pages of documents 
relevant to Armstrong’s non-arbitrable PAGA claim as well 
as her arbitrable claims.  Except for a request for a stipulated 
protective order, neither party filed any discovery motions."
packet_2,DOC002,https://cdn.ca9.uscourts.gov/datastore/opinions/2023/02/13/21-15397.pdf,5,5,P005.B05,DOC002[P005.B05],83,146,54.0,392.28,345.0,532.64,"While discovery was ongoing, the Supreme Court 
decided  Epic Systems , overruling Ninth Circuit precedent 
and holding that arbitration agreements that require 
individual arbitration, rather than class or collective actions, 
are enforceable under the Federal Arbitration Act.   See  138 
S. Ct. at 1632;  see also O’Connor v. Uber Techs., Inc. , 904 
F.3d 1087, 1094 (9th Cir. 2018) (explaining that  Epic 
Systems
foreclosed 
the 
argument 
that 
“arbitration 
agreements are unenforceable because they contain class 
action waivers that violate the National Labor Relations Act"
packet_2,DOC002,https://cdn.ca9.uscourts.gov/datastore/opinions/2023/02/13/21-15397.pdf,6,1,P006.B01,DOC002[P006.B01],59,94,54.0,35.0,348.0,155.84,"6 
A RMSTRONG V . M ICHAELS  S TORES , I NC . of 1935”).  Two weeks after the  Epic Systems  decision, 
Michaels wrote to Armstrong requesting that she voluntarily 
dismiss her non-PAGA claims in view of  Epic Systems .  
Armstrong did not oblige.  In a case management statement 
in July 2018, Michaels represented its intention to move to 
dismiss or compel arbitration."
packet_2,DOC002,https://cdn.ca9.uscourts.gov/datastore/opinions/2023/02/13/21-15397.pdf,6,2,P006.B02,DOC002[P006.B02],66,93,54.0,159.48,348.0,272.24,"Michaels moved to compel arbitration in August 2018.  
Armstrong opposed the motion on the grounds that Michaels 
had waived its right to arbitration due to delay.  The district 
court ruled in favor of Michaels and sent the case to 
arbitration.  The arbitrator awarded summary judgment to 
Michaels, and the district court dismissed Armstrong’s 
PAGA claim.  Armstrong timely appealed the district court’s 
order compelling arbitration."
packet_2,DOC002,https://cdn.ca9.uscourts.gov/datastore/opinions/2023/02/13/21-15397.pdf,6,3,P006.B03,DOC002[P006.B03],3,6,151.68,275.69,234.84,292.87,"II.
A NALYSIS"
