packet_id,doc_id,source_url,page_number,block_number,excerpt_id,citation_token,word_count,token_count,x0,y0,x1,y1,text
packet_2,DOC004,https://cdn.ca9.uscourts.gov/datastore/opinions/2016/07/21/15-55696.pdf,1,1,P001.B01,DOC004.P001.B01,11,19,70.8,56.06,325.29,114.14,FOR PUBLICATION UNITED STATES COURT OF APPEALS FOR THE NINTH CIRCUIT
packet_2,DOC004,https://cdn.ca9.uscourts.gov/datastore/opinions/2016/07/21/15-55696.pdf,1,2,P001.B02,DOC004.P001.B02,27,51,59.04,149.37,191.4,230.37,"P AIGE  M ARTIN , S UNDAE
W ORTHY , M ARIA  F ORD ,
and M EGAN  T ALLERICO , on
behalf of themselves and
classes of those similarly
situated;"
packet_2,DOC004,https://cdn.ca9.uscourts.gov/datastore/opinions/2016/07/21/15-55696.pdf,1,3,P001.B03,DOC004.P001.B03,9,25,213.0,149.37,337.66,202.77,"No. 15-55696 D.C. No.
5:13-cv-01961-PSG-DTB"
packet_2,DOC004,https://cdn.ca9.uscourts.gov/datastore/opinions/2016/07/21/15-55696.pdf,1,4,P001.B04,DOC004.P001.B04,1,7,96.0,232.17,193.68,244.17,"Plaintiffs-Appellees ,"
packet_2,DOC004,https://cdn.ca9.uscourts.gov/datastore/opinions/2016/07/21/15-55696.pdf,1,5,P001.B05,DOC004.P001.B05,1,3,250.8,232.17,299.57,244.17,OPINION
packet_2,DOC004,https://cdn.ca9.uscourts.gov/datastore/opinions/2016/07/21/15-55696.pdf,1,6,P001.B06,DOC004.P001.B06,23,50,59.04,259.77,193.67,368.37,"v. G ARY  Y ASUDA ; A MARILLO
C OLLEGE OF
H AIRDRESSING , I NC ., DBA
Milan Institute, DBA Milan
Institute of Cosmetology, Defendants-Appellants."
packet_2,DOC004,https://cdn.ca9.uscourts.gov/datastore/opinions/2016/07/21/15-55696.pdf,1,7,P001.B07,DOC004.P001.B07,31,50,90.48,400.65,305.71,509.25,"Appeal from the United States District Court for the Central District of California
Philip S. Gutierrez, District Judge, Presiding Argued and Submitted June 8, 2016 Pasadena, California Filed July 21, 2016"
packet_2,DOC004,https://cdn.ca9.uscourts.gov/datastore/opinions/2016/07/21/15-55696.pdf,2,1,P002.B01,DOC004.P002.B01,21,35,54.0,56.01,330.61,108.57,"M ARTIN V . Y ASUDA
2 Before: Stephen Reinhardt and Kim McLane Wardlaw, Circuit Judges, and Mark W. Bennett, *  Senior District"
packet_2,DOC004,https://cdn.ca9.uscourts.gov/datastore/opinions/2016/07/21/15-55696.pdf,2,2,P002.B02,DOC004.P002.B02,5,7,130.44,110.37,265.78,149.97,Judge. Opinion by Judge Reinhardt
packet_2,DOC004,https://cdn.ca9.uscourts.gov/datastore/opinions/2016/07/21/15-55696.pdf,2,3,P002.B03,DOC004.P002.B03,1,2,162.48,179.4,233.4,192.26,SUMMARY **
packet_2,DOC004,https://cdn.ca9.uscourts.gov/datastore/opinions/2016/07/21/15-55696.pdf,2,4,P002.B04,DOC004.P002.B04,1,3,168.36,222.62,227.69,234.62,Arbitration
packet_2,DOC004,https://cdn.ca9.uscourts.gov/datastore/opinions/2016/07/21/15-55696.pdf,2,5,P002.B05,DOC004.P002.B05,31,40,54.0,250.17,341.94,303.57,"Affirming the district court’s denial of defendants’ motion
to compel arbitration of labor law claims, the panel held that
the defendants waived their right to arbitration by their
litigation conduct."
packet_2,DOC004,https://cdn.ca9.uscourts.gov/datastore/opinions/2016/07/21/15-55696.pdf,2,6,P002.B06,DOC004.P002.B06,45,63,54.0,319.17,342.38,386.37,"The panel held that the district court properly decided the
waiver issue.  The panel held that this question of arbitrability
was presumptively for the court, rather than an arbitrator, to
decide, and the broad nature of the parties’ arbitration clause
did not overcome the presumption."
packet_2,DOC004,https://cdn.ca9.uscourts.gov/datastore/opinions/2016/07/21/15-55696.pdf,2,7,P002.B07,DOC004.P002.B07,25,32,54.0,401.97,341.88,441.57,"The panel held that the defendants waived their right to
arbitration because they engaged in acts inconsistent with this
right, and the plaintiffs were prejudiced."
packet_2,DOC004,https://cdn.ca9.uscourts.gov/datastore/opinions/2016/07/21/15-55696.pdf,2,8,P002.B08,DOC004.P002.B08,47,61,54.0,500.89,341.84,558.21,"*  The Honorable Mark W. Bennett, Senior District Judge for the U.S.
District Court for the Northern District of Iowa, sitting by designation. **  This summary constitutes no part of the opinion of the court.  It has
been prepared by court staff for the convenience of the reader."
packet_2,DOC004,https://cdn.ca9.uscourts.gov/datastore/opinions/2016/07/21/15-55696.pdf,3,1,P003.B01,DOC004.P003.B01,7,12,149.76,56.01,342.0,94.82,"M ARTIN V . Y ASUDA
3 COUNSEL"
packet_2,DOC004,https://cdn.ca9.uscourts.gov/datastore/opinions/2016/07/21/15-55696.pdf,3,2,P003.B02,DOC004.P003.B02,34,74,54.0,110.37,341.98,177.57,"William M. Hensley (argued), Marc D. Alexander, and
Jonathan M. Werner, Alvarado Smith, Santa Ana, California;
Kirsten L. Clevenger, Matthew L. Hoppock, and Ronald L.
Holt, Dunn & Davison LLC, Kansas City, Missouri; for
Defendants-Appellants."
packet_2,DOC004,https://cdn.ca9.uscourts.gov/datastore/opinions/2016/07/21/15-55696.pdf,3,3,P003.B03,DOC004.P003.B03,41,87,54.0,193.17,342.01,274.17,"Chaya M. Mandelbaum (argued) and Michelle G. Lee, Rudy,
Exelrod & Zieff, LLP, San Francisco, California; Dana
Sniegocki and Leon Greenberg, Law Office of Leon
Greenberg, Las Vegas, Nevada; Adetunji Olude and Bryan J.
Schwartz, Bryan Schwartz Law, Oakland, California; for
Plaintiffs-Appellees."
packet_2,DOC004,https://cdn.ca9.uscourts.gov/datastore/opinions/2016/07/21/15-55696.pdf,3,4,P003.B04,DOC004.P003.B04,1,3,171.72,304.46,224.28,316.46,OPINION
packet_2,DOC004,https://cdn.ca9.uscourts.gov/datastore/opinions/2016/07/21/15-55696.pdf,3,5,P003.B05,DOC004.P003.B05,91,145,54.0,332.01,342.24,551.01,"REINHARDT, Circuit Judge: Defendants Gary Yasuda and Amarillo College of
Hairdressing appeal the district court’s denial of their motion
to compel arbitration.  The district court found that the
defendants waived their right to arbitration by their litigation
conduct.  We affirm. FACTUAL BACKGROUND Defendant Amarillo College of Hairdressing, Inc., doing
business as “Milan Institute” and “Milan Institute of
Cosmetology” (collectively “Milan”), is a group of nationally
accredited private colleges offering career training in
cosmetology.  The plaintiffs are individuals who enrolled in
a cosmetology program at Milan Institute.  As part of their"
packet_2,DOC004,https://cdn.ca9.uscourts.gov/datastore/opinions/2016/07/21/15-55696.pdf,4,1,P004.B01,DOC004.P004.B01,28,38,54.0,56.01,344.98,122.37,"M ARTIN V . Y ASUDA
4 enrollment, each of the plaintiffs signed an Enrollment
Agreement that contained a binding arbitration provision. 
The arbitration agreement provides, in relevant part:"
packet_2,DOC004,https://cdn.ca9.uscourts.gov/datastore/opinions/2016/07/21/15-55696.pdf,4,2,P004.B02,DOC004.P004.B02,90,133,90.0,137.97,306.53,343.17,"[A]ny dispute arising from my enrollment at
Milan Institute, no matter how described,
pleaded or styled, shall be resolved by binding
arbitration, under the substantive and
procedural requirements of the Federal
Arbitration Act, by a single arbitrator,
conducted by the American Arbitration
Association (AAA) at Milan Institute . . .
under its Commercial Rules.  All
determinations as to the scope, enforceability
and effect of this arbitration agreement shall
be decided by the arbitrator, and not by a
court. The award rendered by the arbitrator
may be entered in any court having
jurisdiction."
packet_2,DOC004,https://cdn.ca9.uscourts.gov/datastore/opinions/2016/07/21/15-55696.pdf,4,3,P004.B03,DOC004.P004.B03,92,135,54.0,358.77,342.06,494.97,"In order to graduate from a cosmetology school, students
must, among other things, complete 1600 hours of technical
instruction and practical training.  Cal. Code Regs. tit. 16,
§ 950.2(a).  The students perform cosmetology, barbering,
and manicure services for the college’s paying clients.  The
students also clean, sweep, wash and fold laundry, set up and
take down studios, clean pedicure bowls, sell retail products,
schedule clients, and promote Milan’s services.  The services
that students provide do not necessarily correspond to their
education, and they are not paid for their work."
packet_2,DOC004,https://cdn.ca9.uscourts.gov/datastore/opinions/2016/07/21/15-55696.pdf,5,1,P005.B01,DOC004.P005.B01,104,157,54.0,56.01,342.3,260.37,"M ARTIN V . Y ASUDA
5 PROCEDURAL BACKGROUND The plaintiffs filed a class action lawsuit on October 28,
2013 against the college and its owner and President, Gary
Yasuda, alleging that the defendants violated state labor laws
and the Fair Labor Standards Act (“FLSA”).  Specifically, the
plaintiffs contended, among other things, that Milan was an
“employer” within the meaning of state law as well as the
FLSA and thus, as uncompensated employees, they were
entitled to minimum hourly wages, overtime wages, and
unpaid premiums for missed meal and rest breaks.  Over
seventy individuals opted to join the action between October
2013 and March 2014."
packet_2,DOC004,https://cdn.ca9.uscourts.gov/datastore/opinions/2016/07/21/15-55696.pdf,5,2,P005.B02,DOC004.P005.B02,80,119,54.0,275.97,342.26,398.37,"On February 19, 2014, the defendants were served with a
copy of the summons and complaint via substituted service
and by mail.  They disputed the appropriateness of the service
of process.  The parties then stipulated that the defendants
were properly and timely served with the summons and
complaint on March 10, 2014.  The parties also agreed to
extend the defendants’ time to respond to June 9, 2014.  The
defendants’ counsel subsequently filed a notice of appearance
on March 17, 2014."
packet_2,DOC004,https://cdn.ca9.uscourts.gov/datastore/opinions/2016/07/21/15-55696.pdf,5,3,P005.B03,DOC004.P005.B03,95,124,54.0,413.97,344.94,550.17,"On May 16, 2014, the parties filed a Joint Stipulation to
Extend Time to File Motion for FLSA Conditional
Certification and Class Certification with the district court. 
They stated that they had “spent considerable time and effort
analyzing the most resourceful and efficient manner with
which to approach discovery and certification motions,” that
it was in the “best interest of judicial resources, time and
effort” to focus discovery on the issue whether the class
members were Milan’s employees under wage laws, and that
they agreed to extend the deadline to file motions for class"
packet_2,DOC004,https://cdn.ca9.uscourts.gov/datastore/opinions/2016/07/21/15-55696.pdf,6,1,P006.B01,DOC004.P006.B01,79,103,54.0,56.01,342.18,191.37,"M ARTIN V . Y ASUDA
6 and conditional certification.  The parties further agreed that
there should be discovery and an opportunity for the court to
resolve the question whether the plaintiffs were employees of
Milan under wage laws before any effort to certify the class
because the lawsuit presents “unique legal claims regarding
whether or not the purported class members are employees of
the defendants, covered by wage laws.”  The district court
subsequently granted the parties’ Joint Stipulation Motion."
