packet_id,doc_id,source_url,page_number,block_number,excerpt_id,citation_token,word_count,token_count,x0,y0,x1,y1,text
packet_3,DOC002,https://supreme.justia.com/cases/federal/us/578/13-1339/case.pdf,1,1,P001.B01,DOC002[P001.B01],6,16,156.24,114.02,458.25,124.84,"1 
(Slip Opinion) 
OCTOBER TERM, 2015"
packet_3,DOC002,https://supreme.justia.com/cases/federal/us/578/13-1339/case.pdf,1,2,P001.B02,DOC002[P001.B02],1,2,288.06,137.66,326.32,148.47,Syllabus
packet_3,DOC002,https://supreme.justia.com/cases/federal/us/578/13-1339/case.pdf,1,3,P001.B03,DOC002[P001.B03],72,102,156.54,157.79,458.92,218.22,"NOTE: Where it is feasible, a syllabus (headnote) will be released, as is
being done in connection with this case, at the time the opinion is issued.
The syllabus constitutes no part of the opinion of the Court but has been
prepared by the Reporter of Decisions for the convenience of the reader. 
See  United States  v.  Detroit Timber & Lumber Co.,  200 U. S. 321, 337. 
SUPREME COURT OF THE UNITED STATES"
packet_3,DOC002,https://supreme.justia.com/cases/federal/us/578/13-1339/case.pdf,1,4,P001.B04,DOC002[P001.B04],104,174,156.23,236.23,458.36,558.34,"Syllabus SPOKEO, INC. v . ROBINS CERTIORARI TO THE UNITED STATES COURT OF APPEALS FOR THE NINTH CIRCUIT No. 13–1339. Argued November 2, 2015—Decided May 16, 2016 The Fair Credit Reporting Act of 1970 (FCRA) requires consumer re porting agencies to “follow reasonable procedures to assure maximum possible accuracy of” consumer reports, 15 U. S. C. §1681e(b), and imposes liability on “[a]ny person who willfully fails to comply with any requirement [of the Act] with respect to any” individual, §1681n(a). Petitioner Spokeo, Inc., an alleged consumer reporting agency, op erates a “people search engine,” which searches a wide spectrum of"
packet_3,DOC002,https://supreme.justia.com/cases/federal/us/578/13-1339/case.pdf,1,5,P001.B05,DOC002[P001.B05],101,131,156.23,236.23,458.36,558.34,"databases to gather and provide personal information about individ uals to a variety of users, including employers wanting to evaluate prospective employees. After respondent Thomas Robins discovered that his Spokeo-generated profile contained inaccurate information, he filed a federal class-action complaint against Spokeo, alleging that the company willfully failed to comply with the FCRA’s require ments. The District Court dismissed Robins’ complaint, holding that he had not properly pleaded injury in fact as required by Article III. The Ninth Circuit reversed. Based on Robins’ allegation that “Spokeo vio lated his statutory rights” and the fact that Robins’ “personal inter ests in"
packet_3,DOC002,https://supreme.justia.com/cases/federal/us/578/13-1339/case.pdf,1,6,P001.B06,DOC002[P001.B06],20,24,156.23,236.23,458.36,558.34,"the handling of his credit information are individualized ,” the court held that Robins had adequately alleged an injury in fact."
packet_3,DOC002,https://supreme.justia.com/cases/federal/us/578/13-1339/case.pdf,1,7,P001.B07,DOC002[P001.B07],26,39,156.23,561.39,455.7,593.8,"Held : Because the Ninth Circuit failed to consider both aspects of the
injury-in-fact requirement, its Article III standing analysis was in
complete. Pp. 5–11."
packet_3,DOC002,https://supreme.justia.com/cases/federal/us/578/13-1339/case.pdf,1,8,P001.B08,DOC002[P001.B08],44,67,165.24,593.85,458.34,637.12,"(a) A plaintiff invoking federal jurisdiction bears the burden of es
tablishing the “irreducible constitutional minimum” of standing by
demonstrating (1) an injury in fact, (2) fairly traceable to the chal
lenged conduct of the defendant, and (3) likely to be redressed by a"
packet_3,DOC002,https://supreme.justia.com/cases/federal/us/578/13-1339/case.pdf,2,1,P002.B01,DOC002[P002.B01],5,15,156.24,114.06,365.04,124.87,"2 
SPOKEO, INC.  v.  ROBINS"
packet_3,DOC002,https://supreme.justia.com/cases/federal/us/578/13-1339/case.pdf,2,2,P002.B02,DOC002[P002.B02],1,2,288.05,137.7,326.31,148.51,Syllabus
packet_3,DOC002,https://supreme.justia.com/cases/federal/us/578/13-1339/case.pdf,2,3,P002.B03,DOC002[P002.B03],63,124,165.23,156.06,458.32,231.8,"favorable judicial decision.   Lujan  v.  Defenders of Wildlife , 504 U. S. 
555, 560–561.  Pp. 5–6. (b) As relevant here, the injury-in-fact requirement requires a 
plaintiff to show that he or she suffered “an invasion of a legally pro
tected interest” that is “concrete and particularized” and “actual or
imminent, not conjectural or hypothetical.”   Lujan ,  supra,  at 560. 
Pp. 7–11."
packet_3,DOC002,https://supreme.justia.com/cases/federal/us/578/13-1339/case.pdf,2,4,P002.B04,DOC002[P002.B04],91,168,165.24,231.79,458.27,318.39,"(1) The Ninth Circuit’s injury-in-fact analysis elided the inde
pendent “concreteness” requirement.  Both observations it made con
cerned only “particularization,”  i.e.,  the requirement that an injury
“affect the plaintiff in a personal and individual way,”  Lujan ,  supra,
at 560, n. 1, but an injury in fact must be both concrete  and  particu
larized, see,  e.g. ,  Susan B. Anthony List  v.  Driehaus , 573 U. S. ___, 
___. Concreteness is quite different from particularization and re
quires an injury to be “ de facto ,” that is, to actually exist.  Pp. 7–8."
packet_3,DOC002,https://supreme.justia.com/cases/federal/us/578/13-1339/case.pdf,2,5,P002.B05,DOC002[P002.B05],101,129,156.24,318.38,458.29,590.87,"(2) The Ninth Circuit also failed to address whether the alleged procedural violations entail a degree of risk sufficient to meet the concreteness requirement. A “concrete” injury need not be a “tangi ble” injury. See, e.g., Pleasant Grove City v. Summum , 555 U. S. 460. To determine whether an intangible harm constitutes injury in fact, both history and the judgment of Congress are instructive. Congress is well positioned to identify intangible harms that meet minimum Article III requirements, but a plaintiff does not automatically satisfy the injury-in-fact requirement whenever a statute grants a right and purports to authorize a"
