packet_id,doc_id,source_url,page_number,block_number,excerpt_id,citation_token,word_count,token_count,x0,y0,x1,y1,text
packet_3,DOC006,https://cases.justia.com/federal/appellate-courts/ca11/16-16486/16-16486-2020-10-28.pdf?ts=1603917031,1,1,P001.B01,DOC006[P001.B01],12,29,121.89,24.12,493.45,40.61,USCA11 Case: 16-16486     Date Filed: 10/28/2020     Page: 1 of 148
packet_3,DOC006,https://cases.justia.com/federal/appellate-courts/ca11/16-16486/16-16486-2020-10-28.pdf?ts=1603917031,1,2,P001.B02,DOC006[P001.B02],1,3,72.0,70.48,539.18,89.39,[PUBLISH]
packet_3,DOC006,https://cases.justia.com/federal/appellate-courts/ca11/16-16486/16-16486-2020-10-28.pdf?ts=1603917031,1,3,P001.B03,DOC006[P001.B03],21,58,159.71,102.64,455.66,250.42,"IN THE UNITED STATES COURT OF APPEALS 
FOR THE ELEVENTH CIRCUIT 
________________________ 
No. 16-16486 & 16-16783 
________________________ 
D.C. Docket No. 0:15-cv-60716-WPD"
packet_3,DOC006,https://cases.justia.com/federal/appellate-courts/ca11/16-16486/16-16486-2020-10-28.pdf?ts=1603917031,1,4,P001.B04,DOC006[P001.B04],47,105,72.0,247.58,543.15,618.29,"DR. DAVID S. MURANSKY,
individually and on behalf of all others similarly situated,  
         Plaintiff - Appellee, 
JAMES H. PRICE, 
ERIC ALAN ISAACSON, 
   Interested Parties - Appellants 
versus 
GODIVA CHOCOLATIER, INC., 
a New Jersey corporation, 
     Defendant - Appellee. 
________________________ 
Appeals from the United States District Court 
for the Southern District of Florida 
________________________"
packet_3,DOC006,https://cases.justia.com/federal/appellate-courts/ca11/16-16486/16-16486-2020-10-28.pdf?ts=1603917031,1,5,P001.B05,DOC006[P001.B05],3,9,252.48,615.45,362.91,634.36,"(October 28, 2020)"
packet_3,DOC006,https://cases.justia.com/federal/appellate-courts/ca11/16-16486/16-16486-2020-10-28.pdf?ts=1603917031,2,1,P002.B01,DOC006[P002.B01],12,29,121.89,24.12,493.45,40.61,USCA11 Case: 16-16486     Date Filed: 10/28/2020     Page: 2 of 148
packet_3,DOC006,https://cases.justia.com/federal/appellate-courts/ca11/16-16486/16-16486-2020-10-28.pdf?ts=1603917031,2,2,P002.B02,DOC006[P002.B02],98,172,71.99,70.47,542.48,693.3,"Before WILLIAM PRYOR, Chief Judge, WILSON, MARTIN, JORDAN, NEWSOM, BRANCH, GRANT, LUCK, LAGOA, ED CARNES, * Circuit Judges. ** GRANT, Circuit Judge, delivered the opinion of the Court, in which WILLIAM PRYOR, Chief Judge, NEWSOM, BRANCH, LUCK, LAGOA, and ED CARNES, Circuit Judges, joined. GRANT, Circuit Judge: In Spokeo, Inc. v. Robins , the Supreme Court took on a standing question that had bedeviled litigants, scholars, and lower courts—whether pleading that a statutory requirement was violated is enough to establish standing, even if the plaintiff suffered no injury from the alleged violation. The answer was a resounding no: a party"
packet_3,DOC006,https://cases.justia.com/federal/appellate-courts/ca11/16-16486/16-16486-2020-10-28.pdf?ts=1603917031,2,3,P002.B03,DOC006[P002.B03],100,115,71.99,70.47,542.48,693.3,"does not have standing to sue when it pleads only the bare violation of a statute. That holding left the class action litigants here in an awkward spot. Years ago, the named plaintiff pleaded this case as a pure statutory violation. He alleged that Godiva chocolate stores had printed too many credit card digits on hundreds of thousands of receipts over the course of several years, and pointed out that those extra numbers were prohibited under a federal law aimed at preventing identity theft. His complaint disclaimed any recovery for actual damages, and why not— with per-violation statutory damages of"
packet_3,DOC006,https://cases.justia.com/federal/appellate-courts/ca11/16-16486/16-16486-2020-10-28.pdf?ts=1603917031,2,4,P002.B04,DOC006[P002.B04],97,126,71.99,70.47,542.48,693.3,"up to $1,000, the potential class recovery * We heard this case en banc while Judge Ed Carnes was an active judge, and he elected to continue to participate in the decision of this case after becoming a senior circuit judge. See Eleventh Circuit Rule 35-9 (“Senior circuit judges of the Eleventh Circuit . . . may continue to participate in the decision of a case that was heard or reheard by the court en banc at a time when such judge was in regular active service.”); see also Gogel v. Kia Motors Mfg. of Ga., Inc. , 967 F.3d"
packet_3,DOC006,https://cases.justia.com/federal/appellate-courts/ca11/16-16486/16-16486-2020-10-28.pdf?ts=1603917031,2,5,P002.B05,DOC006[P002.B05],8,22,71.99,70.47,542.48,693.3,"1121, 1125 n.** (11th Cir. 2020) (en banc)."
