packet_id,doc_id,source_url,page_number,block_number,excerpt_id,citation_token,word_count,token_count,x0,y0,x1,y1,text
packet_3,DOC008,https://tile.loc.gov/storage-services/service/ll/usrep/usrep568/usrep568398/usrep568398.pdf,1,1,P001.B01,DOC008[P001.B01],4,11,155.19,120.43,358.07,129.45,"398 
OCTOBER TERM, 2012"
packet_3,DOC008,https://tile.loc.gov/storage-services/service/ll/usrep/usrep568/usrep568398/usrep568398.pdf,1,2,P001.B02,DOC008[P001.B02],1,2,287.42,144.42,323.7,153.38,Syllabus
packet_3,DOC008,https://tile.loc.gov/storage-services/service/ll/usrep/usrep568/usrep568398/usrep568398.pdf,1,3,P001.B03,DOC008[P001.B03],100,155,155.19,176.77,457.82,535.27,"CLAPPER, DIRECTOR OF NATIONAL INTELLIGENCE, et al. v . AMNESTY INTERNATIONAL USA et al. certiorari to the united states court of appeals for the second circuit No. 11–1025. Argued October 29, 2012—Decided February 26, 2013 Section 702 of the Foreign Intelligence Surveillance Act of 1978 (FISA), 50 U. S. C. § 1881a, added by the FISA Amendments Act of 2008, per mits the Attorney General and the Director of National Intelligence to acquire foreign intelligence information by jointly authorizing the surveillance of individuals who are not “United States persons” and are reasonably believed to be located outside the United States."
packet_3,DOC008,https://tile.loc.gov/storage-services/service/ll/usrep/usrep568/usrep568398/usrep568398.pdf,1,4,P001.B04,DOC008[P001.B04],100,141,155.19,176.77,457.82,535.27,"Before doing so, the Attorney General and the Director of National Intelligence normally must obtain the Foreign Intelligence Surveillance Court’s (FISC) approval. Surveillance under § 1881a is subject to statutory conditions, judicial authorization, congressional supervision, and com pliance with the Fourth Amendment. Respondents—attorneys and human rights, labor, legal, and media organizations—are United States persons who claim that they engage in sensitive international communi cations with individuals who they believe are likely targets of § 1881a surveillance. On the day that the FISA Amendments Act was enacted, they ﬁled suit, seeking a declaration that § 1881a is facially unconstitu tional and"
packet_3,DOC008,https://tile.loc.gov/storage-services/service/ll/usrep/usrep568/usrep568398/usrep568398.pdf,1,5,P001.B05,DOC008[P001.B05],82,119,155.19,176.77,457.82,535.27,"a permanent injunction against § 1881a-authorized surveil lance. The District Court found that respondents lacked standing, but the Second Circuit reversed, holding that respondents showed (1) an “objectively reasonable likelihood” that their communications will be in tercepted at some time in the future, and (2) that they are suffering present injuries resulting from costly and burdensome measures they take to protect the conﬁdentiality of their international communications from possible § 1881a surveillance. Held : Respondents do not have Article III standing. Pp. 408–422."
packet_3,DOC008,https://tile.loc.gov/storage-services/service/ll/usrep/usrep568/usrep568398/usrep568398.pdf,1,6,P001.B06,DOC008[P001.B06],96,174,164.15,537.37,455.97,634.85,"(a) To establish Article III standing, an injury must be “concrete, 
particularized, and actual or imminent; fairly traceable to the challenged 
action; and redressable by a favorable ruling.”  Monsanto Co.  v.  Geert
son Seed Farms , 561 U. S. 139, 149. “[T]hreatened injury must be 
‘ “certainly impending” ’ to constitute injury in fact,” and “[a]llegations 
of possible future injury” are not sufﬁcient.  Whitmore  v.  Arkansas , 
495 U. S. 149, 158. Pp. 408–409. (b) Respondents assert that they have suffered injury in fact that is 
fairly traceable to § 1881a because there is an objectively reasonable"
packet_3,DOC008,https://tile.loc.gov/storage-services/service/ll/usrep/usrep568/usrep568398/usrep568398.pdf,2,1,P002.B01,DOC008[P002.B01],9,20,247.57,120.43,455.87,153.37,"Cite as: 568 U. S. 398 (2013) 
399 Syllabus"
packet_3,DOC008,https://tile.loc.gov/storage-services/service/ll/usrep/usrep568/usrep568398/usrep568398.pdf,2,2,P002.B02,DOC008[P002.B02],99,138,164.15,164.35,455.99,480.33,"likelihood that their communications with their foreign contacts will be intercepted under § 1881a at some point. This argument fails. Ini tially, the Second Circuit’s “objectively reasonable likelihood” standard is inconsistent with this Court’s “threatened injury” requirement. Re spondents’ standing theory also rests on a speculative chain of possibili ties that does not establish that their potential injury is certainly im pending or is fairly traceable to § 1881a. First, it is highly speculative whether the Government will imminently target communications to which respondents are parties. Since respondents, as U. S. persons, cannot be targeted under § 1881a, their theory"
packet_3,DOC008,https://tile.loc.gov/storage-services/service/ll/usrep/usrep568/usrep568398/usrep568398.pdf,2,3,P002.B03,DOC008[P002.B03],100,124,164.15,164.35,455.99,480.33,"necessarily rests on their assertion that their foreign contacts will be targeted. Yet they have no actual knowledge of the Government’s § 1881a targeting practices. Second, even if respondents could demonstrate that the targeting of their foreign contacts is imminent, they can only speculate as to whether the Government will seek to use § 1881a-authorized surveillance instead of one of the Government’s numerous other surveillance methods, which are not challenged here. Third, even if respondents could show that the Government will seek the FISC’s authorization to target respondents’ foreign contacts under § 1881a, they can only speculate as to whether"
packet_3,DOC008,https://tile.loc.gov/storage-services/service/ll/usrep/usrep568/usrep568398/usrep568398.pdf,2,4,P002.B04,DOC008[P002.B04],100,136,164.15,164.35,455.99,480.33,"the FISC will authorize the surveillance. This Court is reluctant to endorse standing theories that require guesswork as to how independ ent decisionmakers will exercise their judgment. See, e. g., Whitmore , supra, at 159–160. Fourth, even if the Government were to obtain the FISC’s approval to target respondents’ foreign contacts under § 1881a, it is unclear whether the Government would succeed in acquiring those contacts’ communications. And ﬁfth, even if the Government were to target respondents’ foreign contacts, respondents can only speculate as to whether their own communications with those contacts would be inci dentally acquired. Pp. 410–414."
